index,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,FALSE.,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,TRUE.,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
-0.031067152,-0.032274349,-0.012708684,-0.045371104,-0.039437997,-0.0337025,-0.032253005,-0.015072976,-0.03735269,0.007861007,-0.023278669,-0.038343581,-0.052833685,-0.030359046,-0.05673789,-0.0534029,-0.026941818,-0.0121032,-0.019073627,-0.038303698,-0.025559051,-0.004233207,-0.00915296,-0.025728182,-0.056792008,-0.022805312,-0.020952862,-0.042707207,-0.027830828,-0.023545451,-0.023039989,-0.021125279,-0.02986312,-0.011025537,-0.039377602,-0.027674084,-0.032465808,-0.048829458,-0.024412643,-0.029879891,-0.015908498,-0.029062445,-0.034956776,-0.035686086,-0.029258717,-0.008735991,-0.014411654,-0.041039297,-0.038725778,-0.032149685,-0.038246827,-0.022106806,0.002500569,-0.014026731,-0.019229029,-0.010412177,-0.022587408,-0.049246663,-0.01512252,-0.014675487,-0.021870821,-0.045686787,-0.055201956,-0.052181219,-0.004049196,-0.027914669,-0.045782536,-0.049105767,-0.011996338,-0.032757454,-0.019062749,-0.038874894,-0.041108609,-0.014643683,-0.016768248,-0.011693935,-0.017451591,-0.027851935,-0.025139672,-0.011553073,-0.04697105,-0.091743398,-0.000469193,-0.03805157,-0.023953311,-0.029969593,0.017552133,-0.042927845,0.002538385,-0.044341086,-0.043822821,-0.018887532,-0.015756958,-0.043715753,-0.03491863,-0.028669351,-0.042243414,-0.041798733,-0.02596407,-0.049068685
0.041105109,0.045340907,0.04662908,0.051235617,0.035791124,0.043562708,0.024992044,0.069406345,0.050973142,0.036458936,0.034414208,0.040026612,0.068776875,0.008869395,0.022800978,0.042108711,0.028762058,0.034653176,0.037790524,0.035340267,0.023990423,0.054657177,0.048803347,0.025257613,0.033118326,0.02685963,0.057789426,0.03663545,0.033160181,0.054454393,0.042925937,0.055628511,0.023172988,0.061258026,0.044942889,0.057811852,0.01565877,0.024639596,0.043914357,0.006413154,0.023966081,0.032557295,0.033090513,0.032275578,0.025767693,0.056046283,0.055856737,0.040443409,0.047283105,0.056559942,0.024409107,0.036577756,0.049757992,0.050594332,0.074436595,0.063221105,0.042647846,0.034864746,0.036951061,0.057107809,0.031278718,0.029168638,0.031089464,0.058434905,0.047311718,0.047386954,0.018741969,0.036057226,0.062391267,0.039922437,0.030968243,0.067685905,0.034010863,0.049007964,0.059423432,0.052181394,0.060863942,0.04924127,0.048338074,0.047952721,0.013521482,-0.030217113,0.059242725,0.008294014,0.050494309,0.018534606,0.051125803,0.048486348,0.005337746,0.045013285,0.101827067,0.030236119,0.0483208,0.012074386,0.045057746,0.04252955,0.054227003,0.021238594,0.033615166,0.021597468
-0.033800273,-0.032974837,-0.012503071,-0.019310505,-0.033927082,-0.035870025,-0.045445758,-0.040730533,-0.013997443,-0.018933519,-0.026566582,-0.040792626,-0.042011184,-0.083767141,-0.052020898,-0.030077569,-0.050129336,-0.04720964,-0.016068732,-0.059614299,-0.043556545,-0.034439894,-0.041032206,-0.041557679,-0.048745425,-0.035626107,-0.01564828,-0.035278333,-0.044967981,-0.025768363,-0.013693265,-0.042632227,-0.044611934,-0.015066254,-0.02953052,-0.014846889,-0.049213999,-0.048669306,-0.02967304,-0.082786321,0.001577469,-0.034289148,-0.049892707,-0.049588151,-0.048840713,-0.026352162,-0.037313254,-0.035413323,-0.029749778,-0.010298241,-0.050305773,0.007532963,-0.037701115,-0.040182168,-0.001639872,-0.044062831,-0.052274071,-0.039223516,-0.042933382,-0.020023357,-0.033472252,-0.07605799,-0.034970249,-0.016831325,-0.01768335,-0.016894781,-0.06036199,-0.025415435,-0.021706844,-0.02910712,-0.034824687,-0.040234754,-0.051564116,-0.023862192,-0.026163416,-0.023322066,-0.009966045,-0.027432727,-0.032679987,-0.094993805,-0.044662809,-0.065615548,-0.003398065,-0.029502238,-0.026540998,-0.017307073,-0.043006933,-0.043018524,-0.033869377,-0.037049219,-0.022573379,-0.045478078,-0.029979586,-0.063710365,-0.038456974,-0.016655536,0.001846616,-0.062286492,-0.007305909,-0.045067516
-0.015337143,-0.013368979,-0.019952683,0.015037825,-0.021090698,-0.041471514,-0.07163204,0.009927683,-0.006954167,-0.002513846,-0.011994572,-0.016891362,-0.024638522,0.007499524,-0.040775421,-0.031797856,-0.02169108,-0.047816105,-0.003145369,-0.035428785,-0.004601987,-0.016809158,0.002347461,-0.009859277,-0.03334235,-0.050962291,-0.014096884,-0.033088634,0.002776126,-0.003268183,-0.019428012,-0.006982343,0.01125415,-0.010844527,-0.040834949,-0.02103043,-0.037797438,-0.012453475,-0.002021897,-0.068851015,0.052330475,-0.04797648,-0.015763787,-0.014572124,-0.030336137,-0.027196708,-0.005411422,-0.014148367,-0.021112976,0.000140963,-0.053063669,-0.023539518,-0.026430136,-0.037908618,0.009303958,-0.005813542,-0.020768608,-0.012877807,0.002719123,-0.021330267,-0.011242975,-0.036094165,-0.022280187,0.014686105,-0.023679382,0.007570967,-0.017766819,-0.028674431,-0.015840097,-0.010273087,-0.024814136,-0.026886976,-0.013211943,-0.006101442,-0.012486167,0.000246731,-0.006737704,-0.011566013,-0.021706718,0.000316435,-0.011219207,-0.01944056,-0.010413636,-0.00703044,-0.004042443,-0.000188847,-0.005512396,-0.022508265,-0.02949751,-0.013691602,0.003210938,0.007265707,0.010802929,-0.030850223,-0.014004278,-0.005086294,0.034851133,-0.047646868,0.011237686,-0.049498808
-0.076174468,-0.082395088,-0.040789216,-0.059478302,-0.085451306,-0.096501552,-0.142633485,-0.115958187,-0.060064047,-0.060497798,-0.05430185,-0.084083737,-0.096428834,-0.143904574,-0.159024426,-0.08550827,-0.053702629,-0.072263361,-0.044934184,-0.176399132,-0.154109502,-0.069845993,-0.035372058,-0.063663795,-0.118831685,-0.28555175,-0.030524669,-0.081684481,-0.044314357,-0.045444299,-0.166872909,-0.04717757,-0.099526555,-0.046178597,-0.21019263,-0.074908809,-0.095310164,-0.098526511,-0.083165642,-0.135356868,-0.087215429,-0.150150301,-0.065935591,-0.063687909,-0.109720017,-0.082284289,-0.070526883,-0.080845461,-0.092356059,-0.040153534,-0.14555215,-0.082863973,-0.063501668,-0.088761809,-0.04142333,-0.082933888,-0.111275869,-0.09113462,-0.062241346,-0.031389643,-0.069598641,-0.182015179,-0.066141198,-0.064447478,-0.043891415,-0.040213713,-0.109511675,-0.070178624,-0.039547427,-0.062861413,-0.04929383,-0.080594306,-0.029130282,-0.053112085,-0.03664247,-0.047123077,-0.066810257,-0.087199973,-0.064374851,-0.092026408,-0.06172839,-0.120019617,-0.073038878,-0.144510246,-0.065277071,-0.018288015,-0.052178286,-0.096847904,-0.145864571,-0.074461692,-0.037434281,-0.138955234,-0.075319811,-0.155958247,-0.074467145,-0.018456536,-0.041845451,-0.132722935,-0.000597504,-0.130391018
0.049639805,0.069545809,0.02615879,0.04890136,0.061731632,0.083380288,0.066612601,0.047611938,0.04161824,0.050501309,0.049413843,0.059474619,0.049715248,0.016762348,0.073814696,0.044762928,0.020215766,0.091155364,0.004671747,0.078769046,0.022987346,0.028832744,0.025671254,0.031699192,0.069768151,0.023496348,0.024274203,0.064844273,0.054344674,0.020985525,0.052049164,0.019027976,0.065915155,0.004956997,0.067190926,0.028462639,0.059227811,0.042058771,0.034590148,0.07506477,-0.016180192,0.093873073,0.051959857,0.047685399,0.064643441,0.069911008,0.056158494,0.057398891,0.059733536,0.037403672,0.074826277,0.022287415,0.034120126,0.017633555,0.039512751,0.042108656,0.09895058,0.068440706,0.067257439,0.01782331,0.041964119,0.06976801,0.049997484,0.06216687,0.043891415,0.038021679,0.051959539,0.066147563,-0.021470584,0.04965703,0.048614662,0.061774372,0.054353226,0.030119426,0.024287762,0.03795733,0.037273042,0.076775172,0.082538682,0.034170278,0.055470656,0.08453044,-0.00225469,0.078368886,0.032892291,0.040502986,0.040964187,0.063519233,0.05958693,0.065228642,0.023707535,0.077729724,0.062687117,0.06191954,0.064874648,0.012283159,0.014754401,0.077006602,0.022199863,0.036359082
-0.048565679,-0.035347671,-0.031096639,-0.035104616,-0.055656502,-0.052976341,-0.078261999,0.007026812,-0.040207623,-0.046025835,-0.038230456,-0.066564057,-0.079768447,-0.20029076,-0.040627926,-0.066455487,-0.077666871,-0.063011764,-0.024817967,-0.090123939,-0.056004603,-0.056322269,-0.041367567,-0.030907811,-0.092608301,-0.068829198,-0.039456178,-0.042866801,-0.07860937,-0.020822325,-0.023213854,-0.034831422,-0.054860019,-0.044202987,-0.032455629,-0.079868886,-0.059227811,-0.083439072,-0.045110697,-0.07506477,0.018625593,-0.042174912,-0.052083259,-0.051715635,-0.069981371,-0.051762843,-0.05269721,-0.056041628,-0.043929857,-0.072002926,-0.048214332,-0.034887328,-0.027393696,-0.013080915,-0.008321007,-0.028285442,-0.047949089,-0.039290319,-0.059846313,-0.047934485,-0.041531407,-0.050361812,-0.045641172,-0.04033269,-0.040426977,-0.03435583,-0.068902488,-0.046360283,-0.058247027,-0.039806365,-0.049923286,-0.057586606,-0.08279131,-0.033274548,-0.072530167,-0.077233158,-0.059445085,-0.054684999,-0.055645996,-0.104644226,-0.091843345,-0.015603579,-0.063915315,-0.093427529,-0.037804685,-0.025713254,-0.061384664,0.017150203,-0.017350099,-0.05142476,-0.007960269,-0.036483541,-0.053438998,-0.064952901,-0.054295518,-0.030357102,-0.064918314,-0.081635416,-0.045777021,-0.033496663
-0.097788877,-0.103977968,-0.076385724,-0.043846616,-0.07925083,-0.100813386,-0.233760909,-0.158280334,-0.086219993,-0.066894418,-0.082535038,-0.117142818,-0.132663356,-0.199777914,-0.100129769,-0.147157574,-0.119205171,-0.109631344,-0.068853835,-0.160471188,-0.087435707,-0.0526431,-0.07549341,-0.081582301,-0.115492685,-0.143762441,-0.06092506,-0.094799289,-0.109718529,-0.115909149,-0.085053862,-0.078172861,-0.139084558,-0.122191489,-0.121385637,-0.121085322,-0.097855872,-0.134909233,-0.115705291,-0.12711376,-0.062732395,-0.12086465,-0.086307811,-0.085608428,-0.13169618,-0.110651148,-0.128820624,-0.137547728,-0.126092697,-0.049697184,-0.086026488,-0.148007565,-0.101727982,-0.095873804,-0.1053449,-0.1365257,-0.097713587,-0.110663449,-0.10120787,-0.096820926,-0.090992196,-0.16269562,-0.097209328,-0.097363559,-0.105689639,-0.062479795,-0.163460658,-0.099641766,-0.144067382,-0.10433862,-0.124052665,-0.130527713,-0.116553692,-0.117725251,-0.069170605,-0.091428471,-0.099892244,-0.0691304,-0.107417468,-0.047721209,-0.095163955,-0.131638978,-0.108650679,-0.195331847,-0.096962744,-0.130963767,-0.017640329,-0.118882478,-0.123493284,-0.087984944,-0.103729814,-0.069543203,-0.020901189,-0.135861662,-0.077328839,-0.068498073,-0.116102301,-0.17277883,-0.095091673,-0.121422272
0.096464169,0.113157292,0.082495627,0.088426586,0.087693984,0.163132776,0.117125165,0.118096374,0.103438119,0.092706823,0.062644545,0.068194028,0.175956491,0.094581896,0.163785859,0.145108678,0.104420474,0.068927274,0.041587793,0.16538126,0.076952844,0.060467747,0.078392235,0.118355119,0.135180234,0.106848682,0.077066648,0.049876846,0.125517489,0.088292551,0.089739797,0.092562607,0.110336671,0.063660767,0.086054457,0.030436275,0.051012959,0.094653891,0.054524882,0.082274318,0.031151547,0.069976097,0.089855859,0.088387663,0.161951243,0.076148353,0.102531192,0.048785477,0.178324375,0.068413261,0.165620303,0.178075457,0.036130852,0.11059935,0.100691514,0.053796742,0.070518995,0.11158987,0.040321038,0.069315564,0.05104421,0.120684316,0.097444223,0.058870553,0.095509702,0.038653091,0.180403607,0.132928972,0.058885636,0.064637608,0.018427462,0.107420243,0.185874727,0.09983991,0.085817177,0.113409215,0.095624719,0.127544574,0.123239205,0.027899904,0.118605711,0.175084742,0.033537378,0.072524181,0.095513183,0.086813257,0.054856232,0.106545292,-0.025164541,0.083656293,0.087171921,0.085590551,0.089416551,0.160143373,0.093843948,0.056387829,0.118703622,0.127215587,0.092203592,0.02496842
-0.122946084,-0.137707806,-0.139287724,-0.102981914,-0.087628364,-0.15952526,-0.203598695,-0.125816414,-0.068710276,-0.164447994,-0.055193011,-0.222055476,-0.148327502,-0.272444252,-0.167204761,-0.156693146,-0.097206616,-0.146814355,-0.073171246,-0.214414134,-0.064565094,-0.154653576,-0.102951697,-0.087358079,-0.272783441,-0.185002047,-0.065237772,-0.17302665,-0.110272735,-0.131330112,-0.179687866,-0.102308207,-0.076075697,-0.113333442,-0.069305082,-0.175414605,-0.11667353,-0.164125796,-0.097245556,-0.164393829,-0.026496413,-0.162685544,-0.117667247,-0.123684597,-0.135880744,-0.220569734,-0.099421376,-0.085740561,-0.198957331,-0.054791463,-0.162105823,-0.084851774,-0.068521553,-0.108513163,-0.074378319,-0.132058677,-0.284612162,-0.136111664,-0.172870628,-0.1213735,-0.137237389,-0.175144299,-0.153769059,-0.079060948,-0.047268884,-0.093201513,-0.169602839,-0.15945334,-0.095549332,-0.118095282,-0.123638356,-0.203979389,-0.115074699,-0.119540107,-0.0805014,-0.050062045,-0.132992335,-0.172258875,-0.161875027,-0.147672573,-0.176787667,-0.102837803,-0.125175592,-0.310783256,-0.080308542,-0.074260453,-0.071716805,-0.109546186,-0.205522302,-0.125854997,-0.18967111,-0.139657796,-0.079141273,-0.13022528,-0.145571378,-0.06049758,-0.024324589,-0.153287905,-0.06649187,-0.100070049
0.057747818,0.043030729,-0.016973668,0.076171268,0.0333311,0.086297324,-0.04396322,0.078710471,0.09652369,0.115308463,0.067907339,0.06165896,0.008234236,-0.04311999,0.0726391,0.026713107,0.059153461,0.079284293,0.056669158,-0.023085564,0.070169577,0.009998431,0.118744707,0.058729674,-0.027980467,0.006497342,0.080732446,0.085683023,0.051738352,0.103446756,0.014103957,0.031919886,-0.015699944,0.116011316,0.009747776,0.165464387,0,0.04821664,0.037869012,0.061154333,0.078411399,-0.032916865,0.032187856,0.041136546,0.025597531,0.051280921,-0.025987276,0.073624719,0.115663626,0.071773527,0.059318846,0.078993976,0.041546535,0.034326781,0.10148843,0.101905937,0.016396055,0.009418771,-0.009371928,0.079257868,0.035273845,0.059043186,0.023086045,0.026608032,0.04176323,0.063178665,0.065426577,0.079122064,0.096451665,0.06763114,0.044653478,0.10098752,0.092497467,0.121656319,0.06354393,0.085966351,0.061165397,0.054055883,0.065720321,0.020787511,0.006634431,0.097212263,0.17204929,-0.111306055,0.058903204,0.099768904,0.058940565,0.023503144,-0.033981345,0.126891968,0.081791356,0.027826684,0.105946299,0.034699751,0.037952313,0.063078741,0.095552133,0.111642721,0.110722732,0.065100338
-0.042761082,-0.024784469,-0.027631105,-0.002897688,-0.042485166,-0.056741622,-0.169549617,-0.068174594,-0.014151664,-0.046739869,0.012183223,-0.172674447,-0.160387788,-0.197516162,-0.055660587,-0.041211221,-0.103481555,-0.035261345,-0.073837834,-0.099717255,-0.000798591,-0.029697228,-0.036409673,-0.068768926,-0.196516727,-0.14662353,0.001660015,-0.023762551,0.044622819,-0.014238651,-0.250062248,-0.028010399,-0.051895543,-0.081361507,-0.142063109,-0.085799899,-0.107358503,0.048509365,-0.082991868,-0.070204114,0.063682555,-0.190226663,-0.020753276,-0.024326164,-0.125041318,-0.109502609,-0.097049111,-0.02949771,-0.050578839,-0.012005244,-0.111231795,-0.005892222,-0.050646645,-0.039645752,-0.000768429,0.044715076,-0.126528339,-0.042727768,-0.072473148,-0.047613066,-0.073312242,-0.008832416,-0.016600634,0.019008625,-0.039150211,-0.039016723,-0.094274929,-0.04300766,-0.05144515,-0.013475846,-0.02611115,-0.068822022,0.008711204,-0.054711175,0.00619958,-0.00670374,-0.130928328,-0.067738387,-0.118091553,-0.156379136,-0.045971198,-0.038128577,-0.011379998,-0.270278679,-0.026732282,-0.007847001,0.022260816,-0.052805859,-0.174763044,-0.059683124,-0.117895739,-0.111312355,0.025199104,-0.021583862,-0.06144837,0.000184096,0.062709636,-0.052306202,0.027457783,-0.105632266
0.003604199,-0.007691665,0.000422315,-0.061934451,0.047481878,0.042855241,0.092498706,0.017735473,-0.030326372,-0.038208058,0.027450381,0.146985192,0.044033062,-0.041889895,0.019529053,0.042211868,-0.034862096,0.062299865,-0.02928625,0.084445833,0.028456604,0.029799021,-0.015483311,0.0072605,0.043292913,0.121159022,-0.007442446,0.053159375,0.015769626,-0.031985922,0.04162814,-0.031310637,0.066753097,-0.054831173,0.112095303,-0.019251846,-0.006689133,0.113672364,-0.025760445,-0.018349314,-0.011014671,0.052750561,0.016717603,0.018594514,0.065444237,0.034730013,-0.00544913,-0.03149003,-0.035706649,-0.060397854,0.016667949,-0.061363614,-0.069709508,-0.02247142,-0.072448239,-0.05934343,0.071941505,-0.003427986,0.08512782,-0.023474055,0.060892915,-0.05021077,0.041126779,0.003569819,-0.032354976,-0.012643901,0.005513208,0.016319306,-0.016948775,0.051161728,0.033244861,0.048832493,-0.047658861,-0.030053589,-0.061822676,-0.058015274,0.023146919,0.024089778,0.060403455,0.053457209,0.086345461,-0.018680724,-0.094059062,0.215814982,-0.053137596,-0.022822236,-0.075881691,0.066747764,0.168794513,0.015578007,0.012544312,0.055520339,-0.030793809,0.006343527,0.025073811,-0.012970462,-0.084106333,0.006027322,-0.021451036,0.038790951
-0.04491061,-0.065590182,-0.032030168,-0.091291284,-0.055519258,-0.040380416,-0.068819458,-0.005287664,-0.054327229,-0.067336761,-0.018696494,0.005320463,-0.039028696,-0.028021727,-0.074906652,-0.031490681,-0.011862073,-0.11351412,-0.008025374,-0.040674687,-0.075699837,-0.055875156,-0.071031293,-0.074193491,-0.027392893,0.047691808,-0.049704585,-0.000789072,-0.057579642,-0.012354641,0.03425582,-0.003064593,-0.099025031,-0.092781765,-0.042843067,-0.044480005,-0.031820797,-0.005566822,-0.034828167,0.006153861,-0.069720783,0.023989938,-0.039289908,-0.039879045,-0.077009351,-0.057344468,-0.055834015,-0.050590832,-0.002397304,-0.058005862,-0.021327988,0,-0.088164016,-0.01775274,-0.08373107,-0.07595064,-0.051541841,-0.071763858,-0.006778524,-0.048438448,-0.022467204,-0.094638753,-0.022453622,-0.096263339,-0.079054807,0.008867606,-0.04126667,-0.038282449,-0.077009449,0.002406486,-0.041953954,-0.034489455,0.012786689,-0.121358129,-0.047459696,-0.078817887,-0.066030935,-0.077768306,-0.064990036,-0.014793804,-0.056612525,-0.034204991,-0.093425935,-0.146584657,-0.090666179,-0.031331384,-0.00883423,-0.063657772,-0.000257207,-0.039870701,-0.061981808,-0.031820289,-0.029415319,-0.019459416,-0.036248543,-0.034531906,-0.044863818,-0.065363841,-0.046962547,-0.050330722
-0.024364251,-0.02147319,-0.064829231,-0.079234327,-0.042577195,0.039599581,0.003633329,0.049979602,-0.012400543,-0.087109085,0.030272423,0.006482008,-0.072158856,0.105865602,-0.084288394,-0.055884521,-0.021626277,-0.080085053,-0.042200579,-0.072734252,-0.038969597,0.026757413,-0.026276244,0.023690836,-0.048712334,-0.089181426,-0.016981065,0.00836106,-0.028492127,-0.02987509,-0.091075884,-0.019739632,-0.002562028,-0.064148784,-0.146543842,-0.033456721,-0.076776143,0.00628296,-0.06702723,-0.064947482,-0.008912099,-0.030220468,-0.014749388,-0.013268541,-0.025167713,0.065133947,-0.079909425,-0.006520697,0.078648561,-0.075784238,-0.055018677,-0.070179554,-0.019510139,-0.008629535,-0.027750812,-0.050783649,0.02146777,-0.039164031,-0.079807151,-0.032612814,-0.060398881,-0.035486951,-0.010945881,-0.057850994,-0.088391507,-0.072040503,-0.0647408,-0.010024773,-0.054055666,0.079221911,-0.071431655,0.033173822,-0.032505016,0.011955662,-0.018087531,-0.047278046,-0.018337215,-0.016517744,0.026249099,-0.096340747,-0.025834987,-0.075985809,-0.069902323,0.041104577,-0.060866302,-0.007316224,-0.086511737,0.015308038,0.015688044,0.008569766,-0.058454971,-0.032778573,-0.016832581,-0.118512406,-0.078534063,-0.029186111,-0.062444095,-0.048318557,0.002716439,-0.040198513
0.083368571,0.095606061,0.045314285,0.103783456,0.08763184,0.008845493,0.172341104,0.104351402,0.08457937,0.060555854,0.019397213,0.095042163,0.197885378,0.189679363,0.151143768,0.12016492,0.088983109,0.126843568,0.05940696,0.138815244,0.098324492,0.093980581,0.011672791,0.013660879,0.171887051,0.224852845,-0.002068351,0.089262342,0.109398568,0.023455836,0.204903601,0.061966136,0.134638525,0.108473317,0.151295285,0.140718659,0.210596189,0.071471414,0.068955486,0.137410871,0.018421797,0.181847996,0.071081601,0.069510676,0.129299496,0.128840361,0.140356334,0.107068498,0.055319132,0.069844392,0.112383545,0.101549468,0.049094576,0.094158091,0.031745941,0.042819962,0.131131739,0.153672745,0.166576969,0.106885673,0.09702929,0.159902102,0.083392345,0.118659228,0.058503678,0.039133864,0.17775636,0.086999443,0.128308908,-0.008221961,0.141284147,0.158339836,0.079363587,0.079120689,0.041593982,0.055445273,0.058602367,0.131990782,0.045792811,0.146324764,0.137414278,0.075009756,0.12610152,0.087194178,0.048131745,0.039244428,0.099574009,0.038229529,0.150845934,0.067935694,0.120436779,0.122254983,0.035909106,0.075538877,0.129646897,-0.006381076,0.036916517,0.135707393,0.006541117,0.119442104
0.00421952,-0.005524077,0.006204045,0.015095711,-0.032594462,-0.013281344,0.114822806,-0.035006329,-0.0465344,0.04616604,-0.028366147,0.022264054,0.070284906,0.217677483,0.00332295,0.02043502,0.081085953,0.076821521,0.002231402,0.029085959,0.032331518,0.003261236,-0.021310765,-0.031376196,0.027701537,0.006485152,-0.0144224,-0.043771549,-0.024388126,-0.013149432,0.040058286,0.001315432,0.026252456,0.043916566,0.072058103,0.001158457,0.085157878,-0.014516687,0.065982174,0.075533498,-0.059898129,0.0178408,-0.028585496,-0.02544463,0.009911549,-0.016154264,0.081438277,0.003501398,-0.02199598,0.00184425,0.03663823,-0.001305864,0.053306118,0.002968743,-0.007760518,0.101174093,0.079783684,0.078695319,0.006340079,-0.011857448,0.077444869,0.074314679,-0.030078808,-0.008930538,0.059643121,-0.012093125,0.022914506,-0.009618731,0.017946745,-0.042681278,0.088335527,-0.014389981,-0.040525933,-0.01184061,0.001681936,-0.023018712,0.038101257,-0.016373442,-0.037035346,0.103179577,0.01423221,0.106434334,0.022182713,0.130191136,0.010975681,-0.099455518,-0.03738843,0.006589767,0.065620839,-0.060648195,0.064694884,0.030868082,-0.008010211,0.02625478,0.04584911,-0.00100053,-0.08795622,0.001727303,-0.050182021,0.050883956
0.059255739,0.051285232,0.083581692,0.069077397,0.120954115,0.053339218,0.067280672,0.062323408,0.027323547,0.108967655,0.036267438,0.111332094,0.034015947,0.128803146,0.07397256,0.042085335,0.028971866,0.118552137,0.057102157,0.094745183,0.054202803,0.076385267,0.063557057,0.090233399,0.100438184,0.036494333,0.039924338,0.050840985,0.074411468,0.083478586,0.097708766,0.071127738,0.04493936,0.083178139,0.024687608,0.057367523,-0.026317448,0.059793874,0.087530395,0.071458989,0.058545141,0.048590698,0.052356252,0.054152235,0.066458414,0.071388921,0.058057958,0.064390939,0.080192855,0.058316337,0.067341676,0.075879864,0.062418466,0.052384549,0.09691908,0.091586389,0.051108259,0.025787338,0.026460007,0.058747623,0.063538422,0.089669845,0.044632597,0.034666519,0.063956355,0.074955932,0.049364131,0.060672419,0.094458081,0.058424778,0.064807387,0.046223837,0.094240989,0.066702883,0.065063683,0.062045644,0.074216163,0.05012762,0.089412815,0.084200422,0.06029382,-0.000292823,0.095056512,-0.003857402,0.074610849,0.053778175,0.041351692,0.066691365,-0.020780039,0.083171828,0.085378887,0.069599615,0.054367955,0.121833613,0.042951159,0.069606733,0.097194992,0.064495435,0.003831848,0.040210522
-0.0356637,-0.042283749,-0.015836549,-0.016625853,-0.050635776,-0.053600823,-0.075479057,-0.019558407,-0.001109074,-0.016883414,-0.028734293,-0.052686103,-0.050114703,-0.108411429,-0.050552029,-0.01403737,-0.113493687,-0.039633228,0.010281928,-0.049442023,-0.04687356,-0.032378903,0.022312642,-0.060879834,-0.045426167,-0.092664656,-0.027645307,-0.058075013,-0.044339838,0.004961012,-0.104807682,-0.000577119,-0.088876846,-0.012393183,-0.068261349,-0.030242278,-0.011494326,-0.040788705,-0.023478702,-0.063553694,-0.013769014,-0.053722577,-0.044928072,-0.046339851,-0.045977222,-0.024161363,-0.04564018,-0.044004879,-0.058769683,-0.027311053,-0.073904178,-0.021629058,-0.033987115,-0.040118887,-0.001787794,-0.005582075,-0.012907767,-0.060821693,-0.02016017,-0.02087087,-0.022549421,-0.052377878,-0.040926608,-0.021825171,0,-0.024784492,-0.04877609,-0.04192746,0.003671363,-0.016303413,-0.012774181,-0.017687678,-0.012959973,0.001661614,-0.027136547,0.025650903,-0.028652857,-0.073702851,-0.035262266,-0.074269586,-0.052272568,-0.016231663,0.015654798,-0.065376108,-0.025150305,-0.013940815,-0.031608278,-0.034989996,-0.026475805,-0.069748856,-0.051996266,-0.024438226,-0.022910394,-0.01139687,-0.044312042,-0.014486365,-0.037251925,-0.020268681,-0.002187798,-0.049369884
0.035364789,0.028138362,0.034754312,0.062138046,0.041725039,0.040247744,0.007809507,0.027108791,0.050213399,0.053903327,0.033051286,0.040022324,0.01720702,-0.061875412,0.020165641,0.043890486,0.041419957,0.047238647,0.029858443,0.006372423,0.057764382,0.024886709,0.020024977,0.026264794,-0.026199328,0.001366567,0.023600202,0.026028213,0.037912109,0.018262251,0.045058306,0.01603474,0.034661996,0.039968344,0.022775299,0.047582201,-0.031313598,0.03046488,0.026777636,0.034819716,0.041409611,-0.002810289,0.031993445,0.031953828,0.00805123,0.028710194,0.003649902,0.044359284,0.057868954,0.076939781,0.025674497,0.037648708,0.049890664,0.054991369,0.031776415,0.001348375,0.019694403,0.022360735,0.024810202,0.071433761,0.023745171,0.036888039,0.056779232,0.033215461,0.018120881,0.070246749,0.024111585,0.067976889,0.058850399,0.038022371,0.025504014,0.049632006,0.010580042,0.040828643,0.055700916,0.042907244,0.047998049,0.037272651,0.035986735,0.013698886,0.022653924,0.021196177,0.034740449,-0.033208179,0.012985098,0.013316009,0.037980367,0.016986595,-0.024064387,0.015011162,0.035772226,0.008236466,0.003275861,0.014602819,0.024517496,0.03719982,0.026022049,-0.011960335,0.049928047,0.014775084
