index,AAL.L,ABDN.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT.A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,ENT.L,EXPN.L,FCIT.L,FLTR.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
-0.033943949,-0.089641467,-0.049502492,-0.015607048,-0.005730678,-0.049739334,-0.05250552,-0.037915833,-0.036798379,-0.032243758,-0.014150573,-0.054927302,-0.035213737,-0.03082236,-0.02891139,-0.036489608,-0.00903032,-0.025415599,0.026587057,-0.034315862,-0.0412008,-0.032649068,-0.024969607,-0.033302254,-0.032525338,-0.019124891,-0.03183748,-0.04414635,-0.028636558,-0.033230343,-0.030858852,-0.02485409,-0.016260482,-0.058187553,0.031511703,-0.058745885,-0.017275602,-0.020381774,-0.037515791,-0.020485809,-0.025856973,-0.09595249,-0.057580235,-0.035198053,-0.01609179,-0.027176935,-0.030226393,-0.064144032,-0.031117839,-0.052014613,-0.016785921,-0.042628927,-0.041311338,-0.014591891,-0.048324249,-0.078204659,-0.018213395,-0.031606078,-0.045376938,-0.035862203,-0.027899342,-0.047095835,-0.030314854,0.03190451,-0.033369177,-0.058047627,-0.026381723,-0.029800034,-0.027003257,-0.012668457,-0.018199665,-0.054791626,-0.020893897,-0.027284538,-0.035587122,-0.057449498,-0.021005459,-0.04541574,-0.048829355,-0.017829581,-0.030905169,-0.018255773,-0.033076888,-0.037575416,-0.014206018,-0.025348017,-0.035475637,-0.02424082,-0.032640564,-0.024881738,-0.027492328,-0.055526911,-0.04629371,-0.069007783
-0.019598912,-0.001957763,-0.025701646,-0.045453108,-0.00977348,-0.014677597,-0.023553763,-0.016170805,-0.019966953,-0.019939706,-0.030477751,-0.024771933,-0.012749182,-0.037740204,-0.016129462,-0.024957879,-0.028336773,-0.042292103,0.024192818,-0.0220322,-0.023106134,-0.018954046,-0.030886128,-0.010210803,-0.010635582,-0.032640786,-0.01974574,-0.034005333,-0.017415032,-0.00191888,-0.009410178,-0.028208736,-0.009703419,-0.03152624,-0.010393929,-0.014762333,-0.017079466,-0.013217332,-0.022155034,-0.020358316,-0.027334787,-0.023597851,-0.032803897,-0.016499778,-0.003179033,-0.014676757,-0.018512464,-0.023322716,-0.002669275,-0.043752291,-0.027022829,-0.046963212,-0.020929337,-0.027854311,-0.015399218,-0.018292029,-0.009619208,-0.013491588,-0.027275879,-0.000456517,-0.024950128,0.000352015,-0.030938413,0.004132329,-0.01154336,-0.012688876,-0.031547338,-0.022411729,-0.030702054,-0.018293791,-0.023967976,-0.023426162,-0.026204721,-0.007613119,-0.022762353,-0.009022569,-0.026745853,-0.017539109,-0.017377329,-0.022743404,-0.020022759,-0.034099439,-0.037283859,-0.027992844,-0.029807258,-0.02559548,-0.023912609,-0.020393962,-0.019478633,-0.031498568,-0.02445367,-0.008361661,-0.013943731,-0.02157467
0.003499207,0.00278097,0.005989872,-0.005778037,-0.000446476,0.005819514,0.015928671,0.00111085,-0.004988955,0.015093183,0.001873779,0.000482278,0.007482621,-0.024872547,0.000903011,-0.020424991,-0.007869674,-0.02662106,-0.02070067,-0.000700188,-0.001426321,-0.012884116,0.004148579,0.009168213,-0.018888891,0.004191132,0.010818663,-0.01008197,-0.008992891,0.01808287,0.005439598,0.002721054,0.000680132,-0.01028403,-0.026467574,-0.00047969,0.018796082,-0.006066119,0.004755126,0.027954744,0.028874416,0.012225944,-0.010957736,-0.005410499,-0.003543978,-0.028631809,0.002512152,-0.026936717,-0.004976003,-0.013151486,-0.013349565,0.005905845,-0.001924459,0.000495563,0.005571284,0.017407642,0.01305955,-0.010563119,-0.010999163,0.023912712,-0.002542863,0.001054834,-0.002919765,-0.003442362,0.006541032,-0.000766569,0.007570782,0.001836036,0.011746052,0.005462847,0.007398435,-0.006749108,0.001083025,-0.008804615,0.000336882,0.034882973,0.020991982,0.010922516,0.016556697,-0.004339511,0.016160513,0.00747195,0.012244841,-0.007814361,0.004257733,-0.006605997,-0.030600524,-0.001367091,-0.001574731,0.000999471,-0.005045468,0.106479379,-0.003516255,-0.030534846
-0.035570175,-0.049335434,-0.056299866,-0.034529845,-0.025329249,-0.046722842,-0.030077435,-0.030817885,-0.040832903,-0.016882766,-0.014456629,-0.034993047,-0.01786313,-0.022380448,-0.025609108,-0.038427413,-0.050145484,-0.013580931,-0.013032641,-0.033829113,-0.044360956,-0.049097354,-0.019381139,-0.002610908,-0.034361867,-0.034464126,-0.033926324,-0.022973135,-0.030071867,-0.042631512,-0.035336819,-0.043032329,-0.07040209,-0.103614196,-0.033298264,-0.045211285,-0.001716616,-0.052783622,-0.041652574,-0.008840528,-0.032840953,-0.082278854,-0.02578131,-0.057211444,-0.02625888,-0.046717579,-0.03873331,-0.055074264,-0.049154808,-0.05413791,-0.049914289,-0.070305017,-0.030512935,-0.033491787,-0.000308803,-0.041560169,-0.008045931,-0.051279726,-0.046212776,-0.037243178,-0.041173974,-0.069118317,-0.065448527,-0.018445013,-0.024366829,-0.061535568,-0.043222818,-0.029788043,-0.026291449,0.016807124,-0.047550318,-0.041144515,-0.021612045,-0.028754107,-0.028353676,-0.032619714,-0.032847518,-0.040017667,-0.041061396,-0.006271376,-0.038314379,-0.026081673,-0.036142118,-0.036179646,-0.010873869,-0.044037903,-0.033998781,-0.015044422,-0.055907616,-0.024882516,-0.036473942,-0.01886844,-0.176263573,-0.036393951
-0.032267104,-0.03239735,-0.030289174,-0.03443358,-0.033064855,-0.032127824,-0.044220558,-0.008432483,-0.038858957,-0.049952934,-0.037740177,-0.037606054,-0.032131423,-0.015203371,0.00468822,-0.019992141,-0.009139682,0.012081259,-0.058168108,-0.044435201,-0.015942618,0.015082796,-0.051980241,-0.05895921,-0.036169259,-0.014388821,-0.020998098,-0.011145171,-0.019515283,-0.028958568,-0.029659831,-0.047939437,0.00485078,-0.044338535,-0.126467698,-0.029971815,-0.042362098,-0.014537376,-0.047085357,-0.010254446,-0.025766464,-0.0879643,-0.027625134,-0.035570027,-0.057122681,-0.01107567,-0.018425126,-0.006491778,0.012019452,0.01758187,-0.034157385,-0.034401486,-0.002983572,-0.030419491,-0.036150382,-0.034728849,-0.056378169,-0.026240437,-0.021793011,-0.015388506,-0.03539056,-0.046645571,-0.015379685,-0.020941329,-0.04117529,-0.019487357,-0.020758486,-0.025519713,0.031790132,-0.040491359,0.008722592,-0.04185857,-0.058949313,-0.042671225,-0.0413854,-0.021325974,-0.065294091,-0.037764536,-0.041035995,-0.049912282,-0.036261271,-0.026779998,-0.014119785,-0.028635804,-0.038206021,-0.010881171,-0.015215141,-0.035570927,-0.057452523,-0.033534278,-0.048662529,-0.044568334,-0.011621684,-0.045188431
0.011227469,0.029041779,-0.002535725,0.003099493,0.013170492,0.007506442,0.030900657,-0.00077,-0.021903028,0.031297756,0.003936907,-0.037259342,-0.020452466,-0.009020906,-0.01128896,-0.003371397,-0.01407057,-0.009350341,0.021164755,0.037408506,0.007250848,-0.013220873,0.016436539,0.016229152,-0.005863444,0.029426629,0.029496125,0.003968903,0.016496643,0.003792252,0.043797052,0.026433378,0.028150725,-0.036618546,0.026476584,0.00031068,0.042484881,0.01196834,0.034894689,-0.007279901,0.039973439,-0.08601033,-0.003492916,-0.020243289,0.005260163,-0.033982429,0.010194597,-0.021671224,-0.014440712,-0.02324149,-0.016429302,-0.021380797,-0.013234476,0.040357192,0.006381565,-0.029071473,0.02353059,-0.035031344,-0.009250102,0.050846766,0.009360143,0.002365068,0.000704291,-0.013723518,0.009592368,0.030570122,0.0047083,0.000323109,-0.006797264,0.058580741,0.042751238,-0.006327029,0.018023623,0.013786606,0.032335498,0.003074616,0.006661314,-0.000326165,0.038466343,0.017669277,0.017710028,0.010733533,-0.02192326,-0.013882293,0.032724315,-0.001313831,0.003455933,0.035339219,-0.02231254,0.015552993,-0.005971996,-0.022072487,-0.016609133,-0.035283978
0.00946688,0.031169284,0.015119073,0.007487188,0.021267642,0.000415348,0.003860422,-0.00502042,0.008125538,0.022846801,0.001962657,-0.02644578,0.032461724,0.009812917,0.002834285,0.016121027,0.020437522,0.020099916,0.026096285,0.008956548,0.024677902,-0.000715588,0.026291491,0.006256046,0.00732393,0.011448067,0.014246823,0.016074735,0.003196136,0.012537734,0.038054922,0.007220198,0.016101185,-0.023517644,0.046945128,-0.010713455,-0.013588777,-0.023094203,0.027892765,-0.020002578,-0.056421217,0.069777581,-0.003036993,0.032077593,0.013219963,-0.006692942,0.016393772,0.024381324,0.010450187,0.019272587,0.011865853,0.040806338,-0.017614969,-0.003047294,0.024506335,0.015125698,0.007130166,-0.011955442,0.022317883,0.005789373,0.014654743,-0.005527182,0.034933529,0.007246385,0.018392612,0.026919311,0.006589296,0.01028274,0.031961947,0.023494246,0.00974183,0.031241773,0.010888343,0.034237779,0.004419168,0.029491766,0.019411953,0.016181544,0.037867487,0.013468235,0.024278675,0.020810812,-0.022415185,0.01437455,0.018284903,0.029788557,0.02386288,0.014364007,0.041543822,0.021253233,-0.000299481,-0.003530052,0.019527287,0.002391436
0.014393826,0.007538439,0.020510019,-0.004838344,-0.002289826,-0.035076549,0.01529488,0.009248767,0.011779782,0.038700539,0.002936839,-0.007335721,0.033159247,0.020635492,0.016838585,0.014637856,-0.000793681,-0.01888829,0.012923065,0.01838644,0.000880648,0.002288501,0.008484386,0.034380322,-0.033237445,-0.008042198,0.010463833,0.018606672,0.004245409,0.006210447,0.006733981,0.007168532,-0.003710646,0.009911992,0.014058812,0.01123043,0.034112801,-0.024988792,0.007759396,0.004696752,0.023761938,-0.038187704,-0.009993683,0.006352439,0.037183677,-0.006430889,0.00552792,-0.020782896,0.010737767,0.001324719,0.002644561,-0.013672961,-0.006389059,0.016395872,0.029661345,-0.006803114,0.035479087,-0.012990888,0.007437394,0.023695712,0.007037284,0.019988913,0.010145431,0.020014803,0.006487529,0.027741843,0.052847569,-0.019367956,-0.045696517,-0.005726222,0.030551262,-0.014458067,0.003129918,0.019993796,0.007974647,0.018457513,0.010487586,0.006400142,0.007404253,-0.008677284,0.00796376,0.04036549,0.03684533,-0.020483919,0.023620197,0.023955711,0.01575587,0.017417094,0.004319689,0.034020702,0.044386821,0.02521941,0.00870353,-0.040070326
-0.016300959,-0.040444006,-0.030925035,-0.022292358,0.025799059,-0.020861308,-0.016837331,-0.018192924,0.004275649,0.006284665,-0.007522378,-0.028257449,0.012561341,-0.025927784,-0.023464315,-0.021515085,-0.03576505,-0.016786763,-0.011139296,-0.014177845,-0.023453601,-0.042168228,-0.018996484,-0.011064316,-0.02227405,-0.015417882,-0.011189546,-0.011544623,-0.009221475,-0.022033968,-0.011010567,-0.007168532,-0.002792019,-0.061001423,0.010566152,-0.035146676,-0.014529845,-0.029443956,0.007220197,-0.011388272,0.009669698,-0.054949977,-0.035112254,-0.052909735,0.00860142,-0.051050889,-0.001471152,-0.024899876,-0.020783985,-0.054126232,-0.023810387,-0.053005545,-0.028628836,0.004493386,-0.019164021,-0.04563757,0.003992078,-0.04528959,-0.047840285,-0.026363566,-0.026289351,-0.020780874,-0.028863558,0.008105862,-0.01432871,-0.027847545,0.006536027,0.000977436,-0.033822194,-0.006915303,-0.002353537,-0.038167153,-0.01892816,-0.001366071,-0.027661184,-0.022190401,0.006727767,-0.02421437,-0.01736296,-0.004226081,-0.019451499,-0.00488108,-0.011582407,-0.017430521,0.003758085,0.000415055,-0.024941441,0.00503287,-0.006920466,-0.00197532,0.009128468,-0.0232568,-0.045944747,0.002483148
-0.036881429,-0.091018408,-0.047311024,-0.030208228,-0.026257742,-0.034401402,-0.046875315,-0.032959133,-0.024763955,-0.035272129,-0.019894492,-0.028162273,-0.043625523,-0.029346724,-0.053645249,-0.032302051,-0.030707329,-0.025246691,-0.023700248,-0.052974561,-0.040771959,-0.024897617,-0.033024741,-0.079071883,-0.023728858,-0.036032066,-0.03923517,-0.040206268,-0.02398023,-0.028243165,-0.067208626,-0.0577511,-0.015970241,-0.041623131,-0.004212994,-0.070317281,-0.02857858,-0.001043092,-0.019860099,-0.025196398,-0.041758098,0.019890688,-0.013305624,-0.045385954,-0.00981897,-0.037218134,-0.04748438,-0.039583287,-0.029926576,-0.056928066,-0.020619378,-0.026973347,-0.028486954,-0.056089499,-0.022989529,-0.068920049,-0.037696487,-0.022324721,-0.050599745,-0.000890869,-0.015380259,-0.055807488,-0.027117748,-0.025596752,-0.031181725,-0.04012564,-0.022232211,-0.022724447,0.001701762,-0.036910272,-0.005197179,-0.04381348,-0.033562025,-0.032653335,-0.05522499,-0.049051783,-0.018456222,-0.081677938,-0.052215463,-0.053941721,-0.002892645,-0.037387479,-0.023960165,-0.011515678,-0.037841389,-0.001246093,-0.031325659,-0.029433764,-0.034440532,-0.038805599,-0.030563183,0.016722154,-0.004132823,-0.035908514
-0.079988599,-0.112577007,-0.098570658,-0.045149061,-0.061485118,-0.126027151,-0.074128734,-0.04162973,-0.107630548,-0.033558896,-0.073644435,-0.103207461,-0.041915972,-0.084629678,-0.04215888,-0.05825166,-0.066435285,-0.047512589,-0.041517359,-0.216711912,-0.056312166,-0.085775894,-0.10437212,-0.192580452,-0.068992798,-0.024457712,-0.088763118,-0.073713655,-0.046311557,-0.069830253,-0.062249215,-0.066165898,-0.038122772,-0.083539994,-0.008175741,-0.131579906,-0.029031865,-0.119175293,-0.03383409,-0.04939777,-0.063869841,-0.029628372,-0.046065467,-0.080311462,-0.053417773,-0.055186466,-0.06580007,-0.038454791,-0.076961008,-0.038605566,-0.052297743,-0.10196027,-0.102373286,-0.04664562,-0.066593746,-0.094244767,-0.038047245,-0.109786574,-0.059691929,-0.040469264,-0.034511813,-0.090712637,-0.080816916,-0.033318134,-0.064863474,-0.075843348,-0.045830376,-0.050907911,-0.034593783,-0.062513906,-0.025427185,-0.13951729,-0.062703852,-0.04748419,-0.193539712,-0.054896831,-0.061789592,-0.118448175,-0.041261748,-0.057965,-0.038989064,-0.065597088,-0.12990885,-0.090194093,-0.051149887,-0.000415504,-0.069512077,-0.043319259,-0.03102434,-0.056880253,-0.094988125,-0.162541595,-0.074787796,-0.069788888
-0.000939059,0.029645483,0.021079615,-0.006829366,0.013565995,0.013316504,0.037890936,-0.011003036,0.025958861,-0.008316657,-0.007235985,-0.010726271,-0.030509351,-0.007761048,0.033706431,-0.030685681,-0.006140029,0.012500184,-0.033995391,0.033073744,0.006598548,-0.005006649,-0.029159117,-0.041155079,-0.026412206,0.015920207,-0.009117294,-0.030426562,-0.006519569,-0.028609794,-0.020534828,0.006493652,-0.01836739,-0.018654792,-0.063059904,0.018182144,-0.021812406,0.045949944,-0.00966191,0.017923495,0.018543726,0.00190746,0.002594112,0.004648026,-0.039446811,0.061875473,0.004318786,-0.022612061,0.018259392,0.042444163,0.007115519,0.012762201,0.031039856,-0.029409647,0.003018551,0.057775681,-0.046174152,0.006367111,0.004518099,0,-0.008054284,0.006857185,-0.006464706,0.010738686,-0.020426753,0.033296191,-0.023638439,-0.013408618,-0.01919021,-0.002985101,-0.035360365,0.021404941,-0.008644261,-0.002471714,0.036215751,0.004966929,0.004612757,-0.000798716,0.018149573,-0.028829685,0.001204017,-0.049332699,0.036367652,-0.007269391,-0.01653587,0.0066305,-0.001343918,-0.021709639,-0.013999449,-0.020220458,-0.019670676,0.013072265,0.01065406,-0.021672679
-0.014142724,-0.017076715,0,-0.018775155,0.007670321,-0.039169911,-0.03267795,-0.016086214,-0.016265637,0.001438795,-0.021656203,0.009370566,-0.002078902,-0.03382915,0.005240896,-0.038503381,-0.003656215,-0.015815901,-0.008753378,-0.036379058,-0.050238153,0.025602139,-0.087642055,-0.042166092,-0.053179308,-0.021898674,-0.037756506,-0.005911804,-0.018053651,-0.068069579,-0.02563694,0.004842612,-0.007543403,0.013360252,0.002264235,-0.012171531,0.005267953,-0.026931358,-0.022478737,0.014523081,-0.014097111,-0.056094042,-0.023459529,-0.038043653,-0.028197701,-0.04186415,-0.021573134,-0.051755039,-0.00575364,-0.063890122,0.012266989,-0.001359482,-0.009804554,0,-0.02440815,-0.046425695,-0.008609623,-0.001410877,-0.051253796,0.006475508,-0.022216192,-0.03288099,-0.013055958,-0.007022635,-0.006506905,0.001636085,-0.007345792,-0.006057607,-0.036168238,-0.019187806,-0.036656608,0.02426902,0.004811672,0.002471714,-0.024147565,-0.034442836,-0.00924712,-0.05882854,0.000898711,-0.021350846,-0.032408829,-0.001069066,-0.002750938,-0.016088515,-0.018935986,-0.042182386,-0.032252039,-0.00110403,-0.005654984,-0.02358874,-0.036276334,-0.039274583,-0.058492627,-0.043499135
-0.115117061,-0.183771835,-0.177669897,-0.07910797,-0.104087752,-0.105066577,-0.123431653,-0.062220408,-0.133990714,-0.096691334,-0.068330501,-0.190118526,-0.109106089,-0.151313406,-0.118084658,-0.112857784,-0.1290934,-0.00666439,-0.056291204,-0.142603599,-0.102214855,-0.133438206,-0.143858239,-0.195249487,-0.094503995,-0.062326904,-0.108327825,-0.119522524,-0.071654783,-0.19716403,-0.11730425,-0.073488915,-0.167788616,-0.151610204,-0.106977404,-0.188699198,-0.080666794,-0.071302297,-0.055054681,-0.088004353,-0.074586027,-0.172243934,-0.123785071,-0.151865193,-0.073885866,-0.107796668,-0.083491057,-0.118236782,-0.11661841,-0.129992249,-0.091210078,-0.187231623,-0.129739927,-0.101640531,-0.114015179,-0.176221924,-0.101859984,-0.11910835,-0.142325456,-0.006939653,-0.125849792,-0.182547522,-0.127740219,-0.053325612,-0.11430248,-0.125391118,-0.076781189,-0.08150302,-0.175204515,-0.084205306,-0.090387463,-0.142369895,-0.109814956,-0.098772293,-0.168472821,-0.103462988,-0.117824546,-0.14964103,-0.081391231,-0.132583261,-0.03413725,-0.120326477,-0.120807323,-0.130754846,-0.069934223,-0.094363119,-0.138942924,-0.056039967,-0.107673598,-0.077979914,-0.122454388,-0.17784176,-0.141949127,-0.17029861
0.024257121,0.078795453,0.027465089,-0.009764195,0.063643742,0.073625128,0.056540895,0.029473914,-0.001471903,0.000316678,0.037813926,0.048633847,0.035531308,-0.05180597,-0.064478241,-0.006060648,0.015508166,-0.064560956,0.009555169,0.004715974,0.060196379,0.045358906,0.076000206,-0.005295346,-0.042384465,0.017518655,0.031206918,-0.02354684,0.027399051,-0.095060019,0.026454286,0.001731524,-0.03400449,-0.032969995,-0.022546337,0.065167531,-0.001282296,0.086563896,0.019683491,0.046688679,0.03476172,0.04734955,0.0058362,0.023823713,0.020223351,-0.019152451,0.033400051,-0.049477354,0.025604446,-0.023530358,0.000865148,0.054024117,0.023904318,0.06664051,0.041068137,-0.008180734,0.029247498,0.03900628,0.021200557,0.093874187,0.0366519,-0.020553347,-0.048276893,0.032335315,0.013547282,0.098124237,0.042575953,0.041023696,0.061875794,0.026867515,0.023444018,0.05967094,0.038533622,0.018893974,0.003189034,0.056210173,0.029424789,0.02045868,0.045722379,-0.007992224,0.056264782,0.042894689,0.043744537,0.035792049,0.034918544,0.041276847,-0.053092295,0.000778547,-0.01058211,0.0704498,0.010717852,-0.009841231,0.002873502,-0.000387754
-0.040891103,-0.034738313,-0.060743532,-0.053174287,0.007924793,-0.029646225,-0.042586447,-0.083119486,-0.078478905,-0.01515545,-0.050608924,-0.139380979,-0.019224123,-0.149445824,-0.039375103,-0.043773783,-0.037365453,-0.035575355,-0.09730331,-0.063308522,-0.110059594,0.005682815,-0.162376026,-0.022882068,-0.058866045,-0.018501052,-0.086967783,-0.089007862,-0.036913813,-0.244111342,-0.04286393,-0.038805402,-0.125884032,-0.150433199,-0.031380869,-0.037241485,-0.000998605,0.028002661,-0.011161154,-0.003117454,-0.031897661,-0.314785052,-0.110979951,-0.067664106,-0.011380448,-0.109798972,0.05030062,-0.205930072,-0.009770449,0.004021146,-0.070455958,-0.102199194,-0.076201056,-0.073587216,-0.058135974,-0.072570716,0.003943767,-0.03305726,-0.075052596,0.041396639,-0.07212881,-0.133070021,-0.111802034,-0.054488209,0.007194285,0.025184073,-0.013865807,-0.04257587,-0.11000087,-0.08437429,0.00501255,-0.04453322,0.051568138,-0.072915762,-0.073386982,-0.079221678,-0.010932958,-0.075696799,-0.048650644,-0.061867438,0.024618511,-0.040484897,0.01160555,-0.044810934,-0.004408986,-0.016491417,-0.130314975,-0.033905979,-0.127470718,-0.030936074,-0.069360158,-0.098416681,-0.105838713,-0.039546354
0.027533772,0.007414352,0.052151638,0.041936711,0.096341138,-0.047806335,0.148842239,-0.041894753,-0.01484493,0.077306316,-0.028780497,-0.014704518,0.034415186,-0.007747792,-0.009077246,0.049834431,-0.035776239,0.019759028,-0.089008392,0.001155908,-0.016643429,0.070585329,-0.052163063,-0.075016916,-0.043277089,0.043746372,-0.033278746,0.064409544,-0.006393993,-0.129677783,0.0024301,-0.116210711,-0.001402014,0.007393707,0.104069293,0.053906311,0.069192768,0.065205597,0.042867518,0.063104177,-0.042849834,-0.066704886,-0.02157131,-0.079213046,-0.0404242,-0.075922133,-0.028710164,-0.197878201,0.038049333,-0.099661097,-0.023154984,0.008286957,0.005963357,-0.022105702,0.043634874,-0.018604782,0.093540571,0.041059221,0.028224377,0.098769499,0.014016789,0.031905138,-0.04623324,0.050312841,0.004875586,0.010665251,0.077834062,-0.021987514,-0.101492204,0.004754246,0.06453832,0.094883159,-0.05742725,-0.000863302,0.02759977,0.055648402,0.07786984,-0.103812974,-0.010810873,-0.055151834,0.071520234,0.064087127,0.032278796,0.061737046,0.074486603,0.042501652,-0.078956866,0.093820604,-0.073318229,0.051564803,0.094363716,0.029568327,-0.023601698,-0.06241625
-0.041314691,-0.129450565,-0.123582361,-0.094759042,-0.002691851,-0.265318343,-0.075540226,-0.068089221,-0.050145387,-0.003428022,-0.011664353,-0.053358498,-0.007196207,-0.131374875,-0.104010555,-0.058241371,-0.026280564,-0.020498352,-0.089455535,-0.105296315,-0.102045884,0.046745002,0.028700625,-0.009464099,-0.056501362,-0.010877402,-0.159942569,0.058460494,-0.061052159,0.005217127,-0.021094669,-0.028690378,-0.033889426,0.04940385,0.023991702,-0.067927001,-0.043828453,0.057311772,-0.070061222,-0.007406251,-0.245786013,-0.109456626,-0.119082915,-0.053732658,0.009882305,-0.107236585,-0.075951615,-0.15483261,-0.023429291,0.002415465,-0.015632841,-0.086752685,-0.048882183,-0.061455015,-0.085582439,-0.105535082,-0.000738328,-0.030831058,-0.104944945,0.083484469,-0.087603197,-0.097252264,-0.120223647,0.005689214,-0.024287292,-0.038908418,0.037850274,-0.072429855,-0.114699223,-0.102701396,0.119171007,0.087046888,0.002071851,0.049881352,-0.106595958,-0.073261425,-0.002715438,-0.061880309,-0.077214152,-0.009928707,-0.057970692,-0.125715149,-0.007696584,-0.048765081,0.020702778,0.011881421,-0.032900481,0.002562529,-0.172744655,0.048822343,-0.003161365,-0.095165701,0.003667458,-0.09260884
0.013877981,-0.04148638,-0.038147548,0.012048354,-0.027324073,0.10919907,-0.011748844,0.14715776,-0.07270294,0.030436816,0.039639789,0.006469329,-0.026077679,-0.078797435,-0.075276121,-0.015309996,0.01768964,0.048155868,0.061499489,0.029720889,0.031677841,0.019030369,0.03702952,0.10412614,0.0386522,0.081687429,0.013253634,0.007044617,0.087219714,-0.009225129,-0.0332691,-0.006256522,0.107245468,-0.008802874,-0.056667603,-0.094302107,0.012169816,-0.026069763,0.048053195,0.018163967,0.235785907,-0.094843843,-0.088215838,0.011641566,0.009185854,-0.005569567,-0.03120838,0.085589288,-0.020034774,0.06574409,-0.024081761,-0.032489933,-0.038180761,0.02079513,0.011359177,-0.069769488,-0.035437932,-0.044007329,0.051630927,-0.030539344,-0.000197259,0.06270777,-0.007466382,-0.016396751,0.019737446,-0.02843344,0.036793685,0.013565245,0.053124934,-0.028337048,-0.028606779,0,-0.001725997,-0.060892109,0.050025597,-0.018934325,-0.04947028,0.075177207,0.019451066,0.06508054,-0.048556092,-0.036494119,-0.00398141,-0.028005648,-0.037245942,-0.01099611,-0.056906219,0.05638647,-0.019508932,-0.066477759,0.077216298,0.003964612,0.011324512,-0.008514733
0.007580425,0.009268762,0.065172334,0.051637557,-0.053579869,0.004816078,-0.01005035,-0.125178711,0.056853498,-0.00202962,-0.055052243,0.061144357,-0.034813029,0.112681938,0.071333567,0.032937134,0.00472035,0.038431257,0.046402745,0.044478825,0.017846019,-0.02630075,0.059019451,0.006233489,0.050368626,-0.031155254,0.106926752,0.063391488,0.011184716,0.115962075,0.042644992,0.058900211,0.08044383,0.018397352,0.050975122,0.019250853,-0.004132209,-0.068491499,0.009339606,0,0.00501262,0.103666792,0.143645724,0.098791285,-0.017236848,0.01399723,0.063952822,0.171619466,-0.080124922,-0.05137262,0.007547074,0.007028941,-0.008530501,0.048082881,0.013622097,-0.0750049,-0.041742477,-0.071625453,-0.012410078,-0.0658867,-0.001777796,0.081180557,0.08969606,-0.040405506,-0.020069767,0.012373771,-0.024267408,-0.120919534,-0.016282956,0.066599753,-0.021154681,-0.083636968,-0.040908599,0.056602105,0.039951416,0.044276791,-0.019838335,0.060959442,0.084093327,0.072887677,0.012816728,0.018847866,-0.010471323,0.020878607,-0.067712648,-0.034649509,0.059048026,-0.047771503,0.144308332,-0.082557894,-0.030459226,-0.021328436,-0.010308144,0.106262678
-0.038670642,-0.012560666,-0.084805787,-0.077416142,0,-0.0874483,-0.054730781,-0.033700499,-0.093153577,-0.008745116,-0.06846118,-0.049745585,-0.064420613,-0.049978905,-0.032112735,-0.080951282,-0.068795102,0.018499451,-0.019521438,0.020449011,-0.065977575,-0.068098186,-0.038854405,-0.105232736,-0.101911421,-0.061529013,-0.014470397,-0.087687821,-0.090932572,-0.029594522,-0.078652223,-0.042302339,-0.044903046,0.002600808,0.040150409,-0.061032482,-0.052710653,-0.187274773,-0.121575093,-0.020202734,-0.025317866,-0.067903638,-0.060624811,-0.071392266,-0.027051403,0.018964158,-0.057966838,-0.041459503,-0.009402364,0.128166258,-0.059256531,-0.124972283,-0.048836889,0.00513147,-0.060276489,-0.130806556,-0.092726423,-0.006170728,-0.119220264,-0.059810848,-0.078848948,-0.030429105,-0.059210804,-0.094610027,-0.014730873,-0.035491678,-0.026914956,-0.050680595,-0.06702714,-0.046317205,-0.031591925,-0.06732252,-0.038155632,-0.016763371,0.059572138,-0.066658095,-0.021355741,-0.04626497,-0.100134207,-0.080231633,-0.05740814,-0.071073035,-0.058569053,-0.134477893,-0.096917924,-0.028798947,-0.024254237,-0.051057963,-0.012354193,-0.054535917,-0.020834042,-0.044353783,-0.004479808,0.021969613
